Run,Average Numerology,Error Level,Major Element,Positivity Score,Correct Guess,Adjusted Guess
9259,7.8,1.56,Water,0.6,0.4,0.7733333333333332
9260,9.2,1.8399999999999999,Water,0.4,0.4,0.76
9261,5.6,1.1199999999999999,Air,0.6,0.0,-0.18666666666666668
9262,9.4,1.8800000000000001,Earth,0.4,0.2,0.2533333333333333
9263,2.0,0.4,Earth,1.0,0.2,0.24000000000000005
9264,4.8,0.96,Fire,1.0,0.2,0.21333333333333343
9265,5.2,1.04,Earth,0.6,0.0,-0.22666666666666666
9266,4.8,0.96,Earth,0.6,0.4,0.7866666666666665
9267,6.6,1.3199999999999998,Earth,-1.0,0.2,0.25333333333333335
9268,14.0,2.8,Air,0.6,0.2,0.2533333333333333
9269,9.4,1.8800000000000001,Earth,0.2,0.2,0.21333333333333337
9270,6.2,1.24,Air,0.6,0.2,0.29333333333333333
9271,5.8,1.16,Air,0.6,0.6,1.2799999999999998
9272,5.0,1.0,Air,-0.2,0.0,-0.26666666666666666
9273,7.6,1.52,Fire,1.0,0.4,0.7466666666666667
9274,8.2,1.64,Fire,0.8,0.0,-0.30666666666666664
9275,5.4,1.08,Fire,0.6,0.0,-0.2533333333333333
9276,10.6,2.12,Earth,0.2,0.2,0.2533333333333333
9277,9.6,1.92,Fire,1.0,0.4,0.7999999999999999
9278,8.4,1.6800000000000002,Air,0.2,0.0,-0.24
9279,9.6,1.92,Water,0.2,0.2,0.28
9280,6.0,1.2,Fire,0.4,0.2,0.24
9281,7.8,1.56,Earth,-0.2,0.2,0.2666666666666667
9282,3.6,0.72,Fire,1.0,0.0,-0.2533333333333333
9283,11.2,2.2399999999999998,Air,1.0,0.0,-0.26666666666666666
9284,11.6,2.32,Fire,0.6,0.8,1.7600000000000002
9285,7.6,1.52,Fire,0.0,0.0,-0.22666666666666666
9286,9.6,1.92,Air,1.0,0.2,0.23999999999999994
9287,11.6,2.32,Air,0.4,0.0,-0.22666666666666666
9288,10.6,2.12,Air,0.6,0.6,1.24
9289,7.2,1.44,Air,0.6,0.2,0.29333333333333333
9290,7.2,1.44,Water,1.0,0.0,-0.2533333333333333
9291,9.6,1.92,Fire,0.4,0.2,0.27999999999999997
9292,5.8,1.16,Water,0.6,0.6,1.2266666666666668
9293,13.0,2.6,Fire,-1.0,0.0,-0.22666666666666666
9294,7.6,1.52,Air,1.0,0.4,0.7466666666666667
9295,10.0,2.0,Fire,0.6,0.0,-0.18666666666666668
9296,9.4,1.8800000000000001,Water,0.2,0.4,0.72
9297,11.6,2.32,Air,0.6,0.2,0.24
9298,5.8,1.16,Air,0.0,0.2,0.24
9299,13.2,2.6399999999999997,Fire,1.0,0.2,0.2533333333333333
9300,8.2,1.64,Air,0.2,0.4,0.7333333333333333
9301,8.2,1.64,Earth,-1.0,0.2,0.23999999999999994
9302,5.0,1.0,Water,0.4,0.2,0.19999999999999996
9303,6.2,1.24,Earth,-1.0,0.0,-0.26666666666666666
9304,15.2,3.04,Earth,-0.6,0.8,1.7733333333333334
9305,10.4,2.08,Earth,1.0,0.4,0.6933333333333334
9306,8.6,1.72,Air,1.0,0.4,0.76
9307,8.6,1.72,Air,-0.2,0.0,-0.24
9308,11.2,2.2399999999999998,Earth,0.6,0.2,0.2266666666666667
9309,9.8,1.9600000000000002,Earth,0.2,0.0,-0.31999999999999995
9310,7.6,1.52,Water,0.4,0.2,0.2799999999999999
9311,14.2,2.84,Air,1.0,0.0,-0.27999999999999997
9312,8.4,1.6800000000000002,Air,0.6,0.4,0.7866666666666668
9313,6.4,1.28,Earth,0.6,0.6,1.24
9314,5.6,1.1199999999999999,Water,1.0,0.2,0.2666666666666666
9315,6.2,1.24,Fire,1.0,0.4,0.7466666666666667
9316,7.8,1.56,Fire,1.0,0.0,-0.22666666666666666
9317,6.0,1.2,Air,-0.6,0.2,0.21333333333333337
9318,11.6,2.32,Air,0.6,0.4,0.72
9319,10.2,2.04,Earth,0.2,0.6,1.2533333333333334
9320,14.2,2.84,Water,-0.2,0.2,0.17333333333333342
9321,9.0,1.8,Earth,0.8,0.2,0.20000000000000004
9322,7.6,1.52,Fire,0.8,0.2,0.2666666666666667
9323,6.2,1.24,Air,0.6,0.0,-0.2533333333333333
9324,5.2,1.04,Air,0.0,0.4,0.7333333333333333
9325,7.4,1.48,Air,0.0,0.4,0.7866666666666665
9326,10.4,2.08,Air,0.6,0.2,0.2933333333333333
9327,8.4,1.6800000000000002,Water,0.6,0.2,0.27999999999999997
9328,7.8,1.56,Earth,1.0,0.0,-0.26666666666666666
9329,3.6,0.72,Earth,0.6,0.0,-0.2533333333333333
9330,10.2,2.04,Water,-0.2,0.2,0.2533333333333333
9331,2.6,0.52,Fire,1.0,0.0,-0.27999999999999997
9332,10.4,2.08,Fire,0.4,0.2,0.2666666666666666
9333,9.4,1.8800000000000001,Fire,0.8,0.2,0.22666666666666666
9334,5.0,1.0,Earth,0.6,0.4,0.7466666666666667
9335,4.0,0.8,Air,0.8,0.2,0.2666666666666667
9336,8.0,1.6,Water,0.4,0.0,-0.2533333333333333
9337,11.0,2.2,Air,-0.2,0.6,1.2399999999999998
9338,9.0,1.8,Water,1.0,0.4,0.7466666666666667
9339,9.0,1.8,Fire,1.0,0.2,0.2666666666666666
9340,9.4,1.8800000000000001,Water,0.2,0.2,0.21333333333333332
9341,8.6,1.72,Earth,-0.6,0.6,1.2266666666666666
9342,8.8,1.7600000000000002,Air,0.2,0.0,-0.24
9343,11.6,2.32,Fire,0.6,0.2,0.26666666666666666
9344,13.0,2.6,Water,-0.6,0.2,0.22666666666666666
9345,6.2,1.24,Earth,1.0,0.0,-0.21333333333333332
9346,8.8,1.7600000000000002,Air,-0.8,0.4,0.7333333333333334
9347,5.2,1.04,Fire,0.6,0.0,-0.21333333333333332
9348,7.2,1.44,Earth,0.8,0.0,-0.2533333333333333
9349,6.0,1.2,Air,0.6,0.0,-0.2533333333333333
9350,10.6,2.12,Fire,-0.6,0.2,0.2266666666666667
9351,11.0,2.2,Earth,0.6,0.4,0.7466666666666667
9352,7.2,1.44,Earth,0.6,0.4,0.7333333333333333
9353,5.0,1.0,Air,0.6,0.2,0.1733333333333334
9354,8.0,1.6,Fire,1.0,0.2,0.2533333333333334
9355,11.2,2.2399999999999998,Air,1.0,0.2,0.2533333333333333
9356,8.8,1.7600000000000002,Earth,-1.0,0.0,-0.27999999999999997
9357,6.6,1.3199999999999998,Air,0.0,0.6,1.2533333333333334
9358,10.0,2.0,Earth,1.0,0.4,0.7466666666666667
9359,10.0,2.0,Air,0.6,0.0,-0.2533333333333333
9360,10.0,2.0,Fire,0.8,0.2,0.25333333333333335
9361,10.6,2.12,Fire,0.6,0.0,-0.27999999999999997
9362,8.2,1.64,Air,0.6,0.0,-0.24
9363,9.4,1.8800000000000001,Water,0.8,0.2,0.24000000000000007
9364,10.8,2.16,Earth,0.0,0.4,0.76
9365,7.8,1.56,Earth,-0.6,0.2,0.27999999999999997
9366,10.2,2.04,Air,0.0,0.2,0.21333333333333337
9367,10.6,2.12,Fire,-1.0,0.2,0.25333333333333335
9368,10.4,2.08,Earth,1.0,0.0,-0.24
9369,5.4,1.08,Earth,1.0,0.0,-0.26666666666666666
9370,8.0,1.6,Earth,0.6,0.2,0.24000000000000005
9371,9.0,1.8,Water,1.0,0.0,-0.2533333333333333
9372,7.8,1.56,Air,0.4,0.2,0.24
9373,5.8,1.16,Air,0.2,0.0,-0.22666666666666666
9374,9.8,1.9600000000000002,Air,1.0,0.0,-0.24
9375,7.2,1.44,Fire,-0.6,0.2,0.2666666666666667
9376,12.6,2.52,Earth,0.6,0.4,0.76
9377,7.2,1.44,Air,0.2,0.4,0.7066666666666668
9378,8.2,1.64,Air,1.0,0.2,0.26666666666666666
9379,9.2,1.8399999999999999,Fire,-0.4,0.2,0.24000000000000005
9380,4.6,0.9199999999999999,Earth,0.8,0.0,-0.2533333333333333
9381,5.8,1.16,Water,1.0,0.2,0.2266666666666667
9382,6.4,1.28,Earth,0.6,0.6,1.2533333333333334
9383,7.0,1.4,Earth,0.2,0.4,0.7866666666666666
9384,8.8,1.7600000000000002,Air,1.0,0.2,0.2666666666666667
9385,6.6,1.3199999999999998,Air,0.2,0.2,0.2533333333333333
9386,12.0,2.4,Water,0.6,0.0,-0.26666666666666666
9387,8.8,1.7600000000000002,Fire,-0.6,0.2,0.1866666666666667
9388,7.2,1.44,Water,0.6,0.0,-0.26666666666666666
9389,8.6,1.72,Earth,0.2,0.6,1.2666666666666666
9390,7.8,1.56,Fire,1.0,0.2,0.24000000000000007
9391,4.2,0.8400000000000001,Water,0.2,0.4,0.7733333333333332
9392,8.4,1.6800000000000002,Earth,0.8,0.4,0.7333333333333334
9393,11.0,2.2,Water,0.0,0.0,-0.30666666666666664
9394,10.0,2.0,Fire,0.6,0.4,0.7466666666666667
9395,8.6,1.72,Fire,1.0,0.0,-0.26666666666666666
9396,9.6,1.92,Air,0.6,0.0,-0.27999999999999997
9397,5.4,1.08,Air,0.6,0.0,-0.2533333333333333
9398,6.2,1.24,Earth,0.4,0.0,-0.22666666666666666
9399,10.4,2.08,Air,0.4,0.4,0.7733333333333332
9400,6.6,1.3199999999999998,Air,0.2,0.2,0.24
9401,10.2,2.04,Air,0.6,0.4,0.7733333333333332
9402,7.8,1.56,Fire,1.0,0.4,0.7333333333333334
9403,8.2,1.64,Water,-0.2,0.0,-0.21333333333333332
9404,12.6,2.52,Fire,-0.8,0.6,1.2133333333333334
9405,3.6,0.72,Air,1.0,0.4,0.7200000000000001
9406,7.8,1.56,Air,0.8,0.2,0.2666666666666666
9407,5.0,1.0,Water,0.6,0.0,-0.2533333333333333
9408,5.0,1.0,Water,1.0,0.6,1.2399999999999998
9409,7.4,1.48,Water,0.2,0.0,-0.26666666666666666
9410,8.6,1.72,Water,0.2,0.6,1.2666666666666666
9411,6.0,1.2,Air,0.2,0.4,0.7466666666666667
9412,5.4,1.08,Air,1.0,0.2,0.24000000000000007
9413,11.4,2.2800000000000002,Earth,-0.2,0.2,0.21333333333333343
9414,8.6,1.72,Water,1.0,0.6,1.2666666666666666
9415,7.2,1.44,Water,0.6,0.4,0.7333333333333333
9416,8.2,1.64,Air,-0.2,0.4,0.7333333333333333
9417,9.4,1.8800000000000001,Earth,0.6,0.0,-0.22666666666666666
9418,10.6,2.12,Earth,0.8,0.2,0.28
9419,5.0,1.0,Fire,-1.0,0.4,0.7333333333333334
9420,7.0,1.4,Fire,1.0,0.2,0.20000000000000004
9421,10.0,2.0,Air,0.6,0.2,0.21333333333333337
9422,8.0,1.6,Water,0.6,0.0,-0.24
9423,4.0,0.8,Earth,1.0,0.2,0.2533333333333333
9424,9.8,1.9600000000000002,Earth,0.6,0.8,1.7866666666666666
9425,6.6,1.3199999999999998,Air,-0.2,0.4,0.7466666666666667
9426,8.8,1.7600000000000002,Water,0.6,0.2,0.21333333333333337
9427,8.8,1.7600000000000002,Fire,0.6,0.4,0.7466666666666667
9428,11.4,2.2800000000000002,Fire,1.0,0.2,0.26666666666666666
9429,5.4,1.08,Fire,-1.0,0.4,0.76
9430,9.0,1.8,Fire,0.6,0.2,0.21333333333333337
9431,8.8,1.7600000000000002,Water,0.2,0.2,0.2933333333333334
9432,11.2,2.2399999999999998,Water,0.6,0.0,-0.2533333333333333
9433,9.8,1.9600000000000002,Earth,1.0,0.4,0.7333333333333334
9434,11.2,2.2399999999999998,Air,0.6,0.2,0.2666666666666666
9435,7.8,1.56,Fire,0.6,0.4,0.7066666666666668
9436,7.0,1.4,Earth,-0.2,0.4,0.7733333333333332
9437,8.4,1.6800000000000002,Water,1.0,0.4,0.7333333333333333
9438,6.8,1.3599999999999999,Earth,-0.6,0.2,0.22666666666666666
9439,8.8,1.7600000000000002,Air,0.6,0.2,0.24000000000000005
9440,8.0,1.6,Fire,0.2,0.2,0.21333333333333337
9441,4.4,0.8800000000000001,Water,1.0,0.4,0.76
9442,4.8,0.96,Air,1.0,0.2,0.2266666666666667
9443,10.0,2.0,Water,-0.2,0.2,0.28
9444,9.8,1.9600000000000002,Earth,0.4,0.0,-0.29333333333333333
9445,8.0,1.6,Water,0.2,0.2,0.25333333333333335
9446,10.4,2.08,Water,0.6,0.2,0.22666666666666666
9447,8.2,1.64,Water,-1.0,0.2,0.25333333333333335
9448,9.4,1.8800000000000001,Water,-0.6,0.6,1.2933333333333332
9449,6.0,1.2,Earth,1.0,0.2,0.24
9450,9.2,1.8399999999999999,Water,-1.0,0.2,0.2666666666666666
9451,8.0,1.6,Earth,1.0,0.2,0.2800000000000001
9452,9.6,1.92,Earth,1.0,0.2,0.27999999999999997
9453,11.0,2.2,Earth,0.4,0.2,0.2666666666666667
9454,11.2,2.2399999999999998,Fire,-1.0,0.0,-0.26666666666666666
9455,5.4,1.08,Earth,0.8,0.2,0.2666666666666667
9456,7.0,1.4,Fire,-0.6,0.0,-0.29333333333333333
9457,6.8,1.3599999999999999,Earth,0.2,0.0,-0.26666666666666666
9458,9.0,1.8,Earth,0.8,0.4,0.7733333333333332
9459,11.6,2.32,Earth,0.8,0.2,0.2266666666666667
9460,12.0,2.4,Fire,1.0,0.4,0.7733333333333332
9461,7.2,1.44,Water,-0.2,0.4,0.76
9462,5.0,1.0,Fire,1.0,0.0,-0.2533333333333333
9463,7.8,1.56,Air,0.6,0.0,-0.2
9464,7.8,1.56,Fire,0.8,0.0,-0.22666666666666666
9465,9.6,1.92,Fire,0.4,0.4,0.7333333333333334
9466,6.8,1.3599999999999999,Air,1.0,0.2,0.2933333333333333
9467,7.8,1.56,Air,0.8,0.2,0.2666666666666667
9468,4.8,0.96,Water,1.0,0.2,0.28
9469,7.4,1.48,Air,0.2,0.4,0.7866666666666665
9470,5.6,1.1199999999999999,Water,0.8,0.2,0.22666666666666666
9471,7.6,1.52,Earth,0.0,0.2,0.22666666666666674
9472,8.4,1.6800000000000002,Air,-0.6,0.4,0.7333333333333334
9473,11.2,2.2399999999999998,Water,1.0,0.4,0.7333333333333333
9474,6.6,1.3199999999999998,Earth,-0.6,0.0,-0.26666666666666666
9475,7.6,1.52,Earth,1.0,0.0,-0.22666666666666666
9476,7.6,1.52,Earth,1.0,0.4,0.7333333333333334
9477,10.2,2.04,Fire,1.0,0.0,-0.24
9478,8.0,1.6,Fire,-0.2,0.4,0.7466666666666667
9479,6.4,1.28,Earth,1.0,0.2,0.22666666666666663
9480,9.0,1.8,Fire,0.2,0.2,0.25333333333333335
9481,11.0,2.2,Air,1.0,0.2,0.23999999999999994
9482,6.2,1.24,Water,0.6,0.0,-0.22666666666666666
9483,10.2,2.04,Earth,-0.8,0.4,0.7466666666666667
9484,7.8,1.56,Earth,1.0,0.2,0.25333333333333335
9485,8.2,1.64,Earth,0.6,0.0,-0.27999999999999997
9486,9.6,1.92,Fire,1.0,0.0,-0.22666666666666666
9487,13.4,2.68,Earth,0.6,0.6,1.2933333333333332
9488,6.6,1.3199999999999998,Fire,1.0,0.0,-0.24
9489,10.6,2.12,Earth,-0.8,0.0,-0.27999999999999997
9490,10.2,2.04,Water,1.0,0.2,0.27999999999999997
9491,6.2,1.24,Earth,0.6,0.6,1.2666666666666666
9492,13.0,2.6,Fire,0.8,0.4,0.7733333333333332
9493,7.8,1.56,Fire,0.6,0.2,0.2933333333333333
9494,8.6,1.72,Fire,1.0,0.0,-0.2533333333333333
9495,9.6,1.92,Fire,1.0,0.0,-0.2533333333333333
9496,9.4,1.8800000000000001,Earth,0.6,0.2,0.2533333333333333
9497,8.6,1.72,Water,0.2,0.4,0.7866666666666665
9498,9.4,1.8800000000000001,Water,1.0,0.2,0.27999999999999997
9499,6.2,1.24,Air,0.6,0.0,-0.26666666666666666
9500,11.4,2.2800000000000002,Air,1.0,0.2,0.2666666666666667
9501,6.0,1.2,Air,0.4,0.0,-0.2533333333333333
9502,6.8,1.3599999999999999,Earth,0.6,0.4,0.7333333333333333
9503,7.2,1.44,Air,-0.4,0.0,-0.24
9504,9.8,1.9600000000000002,Fire,0.4,0.0,-0.2533333333333333
9505,11.2,2.2399999999999998,Water,0.6,0.4,0.72
9506,9.2,1.8399999999999999,Earth,0.2,0.0,-0.27999999999999997
9507,9.8,1.9600000000000002,Water,0.6,0.2,0.2533333333333333
9508,6.0,1.2,Air,0.6,0.2,0.25333333333333335
9509,5.8,1.16,Fire,1.0,0.4,0.76
9510,6.8,1.3599999999999999,Air,-0.2,0.0,-0.21333333333333332
9511,5.8,1.16,Earth,0.6,0.2,0.2266666666666667
9512,11.0,2.2,Air,-0.2,0.2,0.23999999999999994
9513,11.2,2.2399999999999998,Water,1.0,0.2,0.21333333333333343
9514,7.2,1.44,Air,-1.0,0.2,0.22666666666666663
9515,8.2,1.64,Water,0.2,0.2,0.26666666666666666
9516,10.2,2.04,Air,0.8,0.4,0.76
9517,12.8,2.56,Water,0.6,0.4,0.7733333333333332
9518,7.0,1.4,Air,0.0,0.2,0.24000000000000005
9519,10.0,2.0,Earth,0.6,0.6,1.2533333333333334
9520,9.2,1.8399999999999999,Water,0.6,0.6,1.2133333333333334
9521,9.0,1.8,Water,0.0,0.2,0.2533333333333333
9522,7.4,1.48,Earth,1.0,0.0,-0.2533333333333333
9523,9.4,1.8800000000000001,Earth,0.6,0.4,0.7866666666666665
9524,11.8,2.3600000000000003,Fire,1.0,0.0,-0.26666666666666666
9525,8.2,1.64,Earth,0.8,0.2,0.2266666666666667
9526,8.0,1.6,Earth,-0.6,0.2,0.24000000000000007
9527,8.2,1.64,Air,1.0,0.0,-0.2533333333333333
9528,6.0,1.2,Fire,0.2,0.6,1.2533333333333332
9529,12.0,2.4,Earth,-0.2,0.2,0.27999999999999997
9530,6.8,1.3599999999999999,Air,0.8,0.2,0.2666666666666666
9531,6.2,1.24,Fire,1.0,0.0,-0.26666666666666666
9532,4.8,0.96,Air,0.8,0.0,-0.26666666666666666
9533,7.6,1.52,Air,1.0,0.2,0.24000000000000007
9534,6.8,1.3599999999999999,Fire,1.0,0.6,1.2399999999999998
9535,7.4,1.48,Air,0.2,0.2,0.24000000000000007
9536,8.0,1.6,Fire,1.0,0.2,0.2666666666666667
9537,7.6,1.52,Fire,1.0,0.0,-0.22666666666666666
9538,9.6,1.92,Water,0.2,0.0,-0.26666666666666666
9539,6.6,1.3199999999999998,Earth,1.0,0.0,-0.2533333333333333
9540,9.8,1.9600000000000002,Fire,1.0,0.0,-0.21333333333333332
9541,7.2,1.44,Water,0.4,0.2,0.18666666666666676
9542,5.2,1.04,Earth,-1.0,0.2,0.2533333333333334
9543,8.6,1.72,Air,0.2,0.0,-0.26666666666666666
9544,7.6,1.52,Water,0.8,0.0,-0.26666666666666666
9545,9.0,1.8,Fire,0.4,0.2,0.23999999999999994
9546,10.8,2.16,Air,0.4,0.2,0.25333333333333335
9547,5.8,1.16,Air,-0.4,0.0,-0.30666666666666664
9548,5.6,1.1199999999999999,Air,0.6,0.4,0.7333333333333333
9549,7.8,1.56,Water,0.6,0.0,-0.24
9550,7.6,1.52,Water,0.4,0.2,0.2533333333333333
9551,9.0,1.8,Fire,0.4,0.2,0.2533333333333333
9552,5.2,1.04,Water,-0.2,0.2,0.2000000000000001
9553,9.0,1.8,Air,0.2,0.0,-0.22666666666666666
9554,11.8,2.3600000000000003,Fire,-0.6,0.0,-0.26666666666666666
9555,12.6,2.52,Water,0.6,0.0,-0.27999999999999997
9556,8.8,1.7600000000000002,Earth,0.8,0.0,-0.2533333333333333
9557,4.4,0.8800000000000001,Fire,0.4,0.4,0.76
9558,7.4,1.48,Fire,-1.0,0.4,0.7200000000000001
9559,5.8,1.16,Water,0.6,0.6,1.2133333333333334
9560,8.8,1.7600000000000002,Air,0.6,0.0,-0.22666666666666666
9561,10.2,2.04,Water,0.2,0.4,0.7733333333333332
9562,5.2,1.04,Air,-0.6,0.2,0.2666666666666667
9563,11.0,2.2,Fire,1.0,0.2,0.2533333333333333
9564,9.2,1.8399999999999999,Earth,0.6,0.0,-0.2533333333333333
9565,7.0,1.4,Water,1.0,0.2,0.23999999999999994
9566,7.2,1.44,Fire,0.2,0.2,0.29333333333333333
9567,8.2,1.64,Earth,1.0,0.2,0.26666666666666666
9568,8.6,1.72,Earth,-0.6,0.0,-0.21333333333333332
9569,9.6,1.92,Air,0.2,0.4,0.7733333333333332
9570,7.2,1.44,Fire,1.0,0.4,0.7733333333333332
9571,8.2,1.64,Air,0.4,0.2,0.25333333333333335
9572,5.6,1.1199999999999999,Fire,1.0,0.2,0.26666666666666666
9573,6.2,1.24,Air,1.0,0.2,0.22666666666666674
9574,6.2,1.24,Air,0.2,0.2,0.21333333333333337
9575,6.6,1.3199999999999998,Earth,1.0,0.4,0.7333333333333334
9576,14.8,2.96,Air,0.2,0.2,0.23999999999999994
9577,12.2,2.44,Fire,-0.2,0.2,0.2533333333333333
9578,5.6,1.1199999999999999,Air,-0.2,0.4,0.7733333333333333
9579,6.2,1.24,Air,0.6,0.2,0.24000000000000007
9580,7.2,1.44,Air,0.4,0.4,0.72
9581,8.0,1.6,Fire,0.8,0.0,-0.24
9582,8.2,1.64,Water,1.0,0.2,0.2533333333333333
9583,10.4,2.08,Earth,0.6,0.4,0.7466666666666667
9584,4.6,0.9199999999999999,Water,0.2,0.4,0.7733333333333332
9585,14.0,2.8,Fire,0.6,0.4,0.76
9586,5.0,1.0,Fire,1.0,0.2,0.24
9587,9.2,1.8399999999999999,Earth,0.6,0.2,0.2533333333333333
9588,9.4,1.8800000000000001,Earth,0.6,0.4,0.7733333333333333
9589,7.4,1.48,Air,0.2,0.0,-0.27999999999999997
9590,5.6,1.1199999999999999,Water,1.0,0.0,-0.26666666666666666
9591,7.4,1.48,Air,0.2,0.4,0.72
9592,12.8,2.56,Water,1.0,0.0,-0.27999999999999997
9593,6.6,1.3199999999999998,Fire,0.6,0.2,0.23999999999999994
9594,10.2,2.04,Fire,0.6,0.4,0.7333333333333334
9595,10.2,2.04,Air,0.2,0.4,0.7333333333333334
9596,6.2,1.24,Water,1.0,0.4,0.76
9597,9.0,1.8,Earth,1.0,0.0,-0.24
9598,5.0,1.0,Air,1.0,0.0,-0.21333333333333332
9599,13.8,2.7600000000000002,Fire,0.6,0.2,0.21333333333333337
9600,7.0,1.4,Air,0.4,0.4,0.7466666666666667
9601,12.6,2.52,Fire,0.6,0.4,0.7466666666666667
9602,7.2,1.44,Water,0.0,0.2,0.2533333333333333
9603,9.8,1.9600000000000002,Water,-0.2,0.4,0.7866666666666665
9604,6.2,1.24,Air,1.0,0.0,-0.2
9605,6.4,1.28,Earth,0.6,0.2,0.24
9606,6.8,1.3599999999999999,Fire,0.8,0.4,0.7733333333333332
9607,5.4,1.08,Fire,0.2,0.2,0.2000000000000001
9608,6.4,1.28,Air,1.0,0.2,0.23999999999999994
9609,10.2,2.04,Air,0.4,0.2,0.27999999999999997
9610,9.6,1.92,Air,0.0,0.4,0.7333333333333333
9611,6.8,1.3599999999999999,Water,1.0,0.4,0.76
9612,7.0,1.4,Earth,-0.6,0.0,-0.2533333333333333
9613,9.0,1.8,Air,0.2,0.2,0.22666666666666663
9614,4.8,0.96,Air,0.8,0.4,0.7200000000000001
9615,6.6,1.3199999999999998,Air,1.0,0.2,0.22666666666666666
9616,8.0,1.6,Water,1.0,0.0,-0.26666666666666666
9617,6.2,1.24,Air,0.4,0.2,0.2266666666666667
9618,10.4,2.08,Water,-0.6,0.2,0.22666666666666674
9619,6.8,1.3599999999999999,Water,0.0,0.4,0.7066666666666668
9620,5.6,1.1199999999999999,Air,0.2,0.2,0.2533333333333333
9621,6.4,1.28,Air,0.2,0.4,0.7333333333333333
9622,11.4,2.2800000000000002,Fire,0.8,0.6,1.2799999999999998
9623,12.8,2.56,Fire,1.0,0.2,0.23999999999999994
9624,6.4,1.28,Air,-0.2,0.4,0.7999999999999999
9625,9.6,1.92,Water,0.6,0.2,0.24000000000000005
9626,5.8,1.16,Fire,0.8,0.0,-0.26666666666666666
9627,10.8,2.16,Water,0.6,0.2,0.26666666666666666
9628,8.0,1.6,Fire,0.6,0.2,0.21333333333333337
9629,5.6,1.1199999999999999,Air,0.4,0.2,0.2266666666666667
9630,5.8,1.16,Earth,0.4,0.4,0.76
9631,8.0,1.6,Earth,0.6,0.0,-0.21333333333333332
9632,8.2,1.64,Water,-0.2,0.2,0.22666666666666663
9633,7.2,1.44,Water,0.6,0.2,0.2666666666666667
9634,9.2,1.8399999999999999,Air,0.6,0.2,0.25333333333333335
9635,8.6,1.72,Air,0.6,0.0,-0.2533333333333333
9636,5.0,1.0,Water,1.0,0.2,0.2533333333333333
9637,6.4,1.28,Air,-0.6,0.4,0.7466666666666667
9638,10.2,2.04,Water,0.8,0.2,0.3066666666666666
9639,10.6,2.12,Fire,0.8,0.4,0.7733333333333332
9640,9.8,1.9600000000000002,Earth,0.6,0.4,0.7200000000000001
9641,6.8,1.3599999999999999,Fire,0.4,0.2,0.21333333333333337
9642,10.4,2.08,Water,-0.8,0.2,0.2799999999999999
9643,10.4,2.08,Fire,0.6,0.4,0.7466666666666666
9644,8.4,1.6800000000000002,Fire,0.6,0.6,1.2133333333333334
9645,7.2,1.44,Fire,0.8,0.0,-0.26666666666666666
9646,8.6,1.72,Earth,0.2,0.0,-0.24
9647,6.4,1.28,Water,-0.2,0.2,0.2533333333333333
9648,9.2,1.8399999999999999,Air,-0.2,0.4,0.8133333333333331
9649,6.2,1.24,Fire,0.8,0.2,0.22666666666666674
9650,9.0,1.8,Water,0.4,0.0,-0.26666666666666666
9651,4.2,0.8400000000000001,Earth,0.4,0.2,0.1866666666666667
9652,5.8,1.16,Earth,0.6,0.2,0.27999999999999997
9653,7.4,1.48,Water,-0.8,0.4,0.7466666666666667
9654,4.4,0.8800000000000001,Earth,1.0,0.0,-0.27999999999999997
9655,10.6,2.12,Fire,1.0,0.2,0.2533333333333334
9656,8.6,1.72,Earth,0.4,0.0,-0.22666666666666666
9657,9.4,1.8800000000000001,Earth,1.0,0.0,-0.22666666666666666
9658,7.0,1.4,Water,-0.4,0.0,-0.22666666666666666
9659,8.4,1.6800000000000002,Fire,0.8,0.0,-0.26666666666666666
9660,9.4,1.8800000000000001,Fire,1.0,0.0,-0.2533333333333333
9661,5.0,1.0,Air,0.2,0.4,0.6933333333333334
9662,7.0,1.4,Fire,0.6,0.0,-0.24
9663,9.0,1.8,Earth,0.2,0.2,0.2666666666666667
9664,11.2,2.2399999999999998,Air,1.0,0.4,0.7999999999999999
9665,7.2,1.44,Water,0.4,0.2,0.21333333333333337
9666,8.0,1.6,Air,0.6,0.4,0.7733333333333332
9667,7.4,1.48,Water,-0.6,0.2,0.21333333333333343
9668,10.0,2.0,Air,1.0,0.4,0.76
9669,7.6,1.52,Water,0.6,0.0,-0.29333333333333333
9670,9.2,1.8399999999999999,Air,0.8,0.4,0.7466666666666667
9671,6.6,1.3199999999999998,Water,0.2,0.2,0.2266666666666667
9672,7.2,1.44,Water,0.6,0.2,0.21333333333333332
9673,8.8,1.7600000000000002,Air,1.0,0.2,0.2533333333333333
9674,9.0,1.8,Earth,0.6,0.2,0.24000000000000007
9675,7.0,1.4,Fire,0.8,0.0,-0.24
9676,9.4,1.8800000000000001,Fire,1.0,0.0,-0.26666666666666666
9677,7.8,1.56,Air,0.6,0.0,-0.27999999999999997
9678,5.8,1.16,Fire,1.0,0.4,0.7466666666666667
9679,8.8,1.7600000000000002,Air,0.6,0.0,-0.26666666666666666
9680,12.6,2.52,Fire,1.0,0.2,0.2533333333333333
9681,10.2,2.04,Water,1.0,0.2,0.21333333333333337
9682,9.2,1.8399999999999999,Fire,0.8,0.0,-0.22666666666666666
9683,6.6,1.3199999999999998,Air,0.6,0.2,0.21333333333333337
9684,7.0,1.4,Earth,0.6,0.0,-0.22666666666666666
9685,8.2,1.64,Earth,1.0,0.2,0.27999999999999997
